 03/27/2020 23:09:07  ,96,85
 03/27/2020 23:09:08  ,96,86
 03/27/2020 23:09:09  ,96,86
 03/27/2020 23:09:10  ,96,86
 03/27/2020 23:09:11  ,96,85
 03/27/2020 23:09:12  ,96,84
 03/27/2020 23:09:13  ,96,83
 03/27/2020 23:09:14  ,96,82
 03/27/2020 23:09:15  ,96,82
 03/27/2020 23:09:16  ,97,81
 03/27/2020 23:09:17  ,97,81
 03/27/2020 23:09:18  ,97,81
 03/27/2020 23:09:19  ,97,81
 03/27/2020 23:09:20  ,97,81
 03/27/2020 23:09:21  ,97,81
 03/27/2020 23:09:22  ,97,81
 03/27/2020 23:09:23  ,97,81
 03/27/2020 23:09:24  ,97,81
 03/27/2020 23:09:25  ,97,81
 03/27/2020 23:09:26  ,97,81
 03/27/2020 23:09:27  ,97,83
 03/27/2020 23:09:28  ,96,85
 03/27/2020 23:09:29  ,97,85
 03/27/2020 23:09:30  ,97,85
 03/27/2020 23:09:31  ,97,85
 03/27/2020 23:09:32  ,97,83
 03/27/2020 23:09:33  ,97,82
 03/27/2020 23:09:34  ,97,82
 03/27/2020 23:09:35  ,97,82
 03/27/2020 23:09:36  ,97,82
 03/27/2020 23:09:37  ,97,82
 03/27/2020 23:09:38  ,97,81
 03/27/2020 23:09:39  ,97,81
